"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","Acer pseudoplatanus (g)","Aesculus hippocastanum (g)","Betula pendula (g)","Carpinus betulus (g)","Fagus sylvatica (g)","Fraxinus excelsior (g)","Prunus avium (g)","Quercus petraea (g)","Sorbus aucuparia (g)","Tilia platyphyllos (g)","other (g)","trap_condition","month","div","blk","myc","sr","sr_myc","month1"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","A",0,NA,NA,NA,NA,0.055,0,NA,0,NA,0,"ok","January","4","2","AM",4,"4_AM","January"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","B",0,NA,NA,NA,NA,0,0,NA,0,NA,0,"ok","January","4","2","AM",4,"4_AM","January"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","C",0,NA,NA,NA,NA,0,0,NA,0.011,NA,0,"ok","January","4","2","AM",4,"4_AM","January"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","A",0,NA,NA,NA,NA,0,0,NA,0,NA,0.036,"ok","February","4","2","AM",4,"4_AM","February"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","B",0,NA,NA,NA,NA,0,0,NA,0,NA,NA,"no_stone","February","4","2","AM",4,"4_AM","February"
2,66,"66.A4",4,"AMF","Ac|Fr|Pr|So","C",0,NA,NA,NA,NA,0,0.152,NA,0,NA,NA,"ok","February","4","2","AM",4,"4_AM","February"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.114,0,NA,NA,NA,NA,0,"ok","March","2","2","AM + EM",2,"2_AM + EM","March"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.081,0,NA,NA,NA,NA,0,"ok","March","2","2","AM + EM",2,"2_AM + EM","March"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.103,0,NA,NA,NA,NA,0,"ok","March","2","2","AM + EM",2,"2_AM + EM","March"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,1.48,0,NA,NA,NA,NA,0,"ok","April","2","2","AM + EM",2,"2_AM + EM","April"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,1.89,0,NA,NA,NA,NA,0,"ok","April","2","2","AM + EM",2,"2_AM + EM","April"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,1.07,0,NA,NA,NA,NA,0,"ok","April","2","2","AM + EM",2,"2_AM + EM","April"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.016,0.174,NA,NA,NA,NA,0.102,"ok","May","2","2","AM + EM",2,"2_AM + EM","May"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.021,0,NA,NA,NA,NA,0,"ok","May","2","2","AM + EM",2,"2_AM + EM","May"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.063,0,NA,NA,NA,NA,0.041,"ok","May","2","2","AM + EM",2,"2_AM + EM","May"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.036,0.778,NA,NA,NA,NA,0,"ok","June","2","2","AM + EM",2,"2_AM + EM","June"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.042,0.6,NA,NA,NA,NA,0,"ok","June","2","2","AM + EM",2,"2_AM + EM","June"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.021,0.533,NA,NA,NA,NA,0,"ok","June","2","2","AM + EM",2,"2_AM + EM","June"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0,3.395,NA,NA,NA,NA,0.344,"ok","July","2","2","AM + EM",2,"2_AM + EM","July"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0,1.347,NA,NA,NA,NA,0.338,"ok","July","2","2","AM + EM",2,"2_AM + EM","July"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,NA,0.795,NA,NA,NA,NA,NA,"ok","July","2","2","AM + EM",2,"2_AM + EM","July"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.342,3.92,NA,NA,NA,NA,0.34,"ok","August","2","2","AM + EM",2,"2_AM + EM","August"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.096,3.95,NA,NA,NA,NA,0.08,"ok","August","2","2","AM + EM",2,"2_AM + EM","August"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0,1.65,NA,NA,NA,NA,0.076,"ok","August","2","2","AM + EM",2,"2_AM + EM","August"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0,5.73,NA,NA,NA,NA,0.184,"ok","September","2","2","AM + EM",2,"2_AM + EM","September"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0,7.25,NA,NA,NA,NA,NA,"ok","September","2","2","AM + EM",2,"2_AM + EM","September"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.08,3.83,NA,NA,NA,NA,NA,"ok","September","2","2","AM + EM",2,"2_AM + EM","September"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.52,69.96,NA,NA,NA,NA,0.03,"ok","October","2","2","AM + EM",2,"2_AM + EM","October"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.02,56.27,NA,NA,NA,NA,NA,"ok","October","2","2","AM + EM",2,"2_AM + EM","October"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.1,65.5,NA,NA,NA,NA,NA,"ok","October","2","2","AM + EM",2,"2_AM + EM","October"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,3.58,25.25,NA,NA,NA,NA,2.15,"ok","November","2","2","AM + EM",2,"2_AM + EM","November"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,2.12,30.13,NA,NA,NA,NA,1.27,"ok","November","2","2","AM + EM",2,"2_AM + EM","November"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,1.25,28.67,NA,NA,NA,NA,1.11,"ok","November","2","2","AM + EM",2,"2_AM + EM","November"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.124,0.191,NA,NA,NA,NA,0.044,"ok","December","2","2","AM + EM",2,"2_AM + EM","December"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.126,0.031,NA,NA,NA,NA,0,"ok","December","2","2","AM + EM",2,"2_AM + EM","December"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0,0.029,NA,NA,NA,NA,0,"broken","December","2","2","AM + EM",2,"2_AM + EM","December"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0.141,0.079,NA,NA,NA,NA,0,"ok","January","2","2","AM + EM",2,"2_AM + EM","January"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0.1,0,NA,NA,NA,NA,0,"ok","January","2","2","AM + EM",2,"2_AM + EM","January"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0.078,0,NA,NA,NA,NA,0,"no_stone","January","2","2","AM + EM",2,"2_AM + EM","January"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","A",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ok","February","2","2","AM + EM",2,"2_AM + EM","February"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","B",NA,NA,NA,NA,0,0.096,NA,NA,NA,NA,NA,"ok","February","2","2","AM + EM",2,"2_AM + EM","February"
2,67,"67.AE2",2,"AMF+EMF","Fr|Fa","C",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"ok","February","2","2","AM + EM",2,"2_AM + EM","February"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"ok","March","1","2","AM",1,"1_AM","March"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"ok","March","1","2","AM",1,"1_AM","March"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"ok","March","1","2","AM",1,"1_AM","March"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0.258,NA,0.071,"ok","April","1","2","AM",1,"1_AM","April"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0.01,NA,0.206,"ok","April","1","2","AM",1,"1_AM","April"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.055,"ok","April","1","2","AM",1,"1_AM","April"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0.017,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"ok","May","1","2","AM",1,"1_AM","May"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0.521,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0.838,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0.933,NA,0,"ok","June","1","2","AM",1,"1_AM","June"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0.865,NA,0.42,"ok","July","1","2","AM",1,"1_AM","July"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,1.495,NA,0.27,"ok","July","1","2","AM",1,"1_AM","July"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,1.16,NA,0.357,"ok","July","1","2","AM",1,"1_AM","July"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,4.58,NA,1.435,"ok","August","1","2","AM",1,"1_AM","August"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,3.35,NA,1.204,"ok","August","1","2","AM",1,"1_AM","August"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1.971,"ok","August","1","2","AM",1,"1_AM","August"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,17.37,NA,NA,"ok","September","1","2","AM",1,"1_AM","September"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,12.66,NA,0.47,"ok","September","1","2","AM",1,"1_AM","September"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,17.5,NA,0.54,"ok","September","1","2","AM",1,"1_AM","September"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,45.1,NA,2.7,"ok","October","1","2","AM",1,"1_AM","October"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,35,NA,2.8,"ok","October","1","2","AM",1,"1_AM","October"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,60.8,NA,7.6,"ok","October","1","2","AM",1,"1_AM","October"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,39.3,NA,7.56,"ok","November","1","2","AM",1,"1_AM","November"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,39.36,NA,12.77,"ok","November","1","2","AM",1,"1_AM","November"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,36.49,NA,20.51,"ok","November","1","2","AM",1,"1_AM","November"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0.1,NA,0.102,"ok","December","1","2","AM",1,"1_AM","December"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"broken","December","1","2","AM",1,"1_AM","December"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,"no_stone","December","1","2","AM",1,"1_AM","December"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0.084,NA,0,"ok","January","1","2","AM",1,"1_AM","January"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0.096,NA,0.02,"ok","January","1","2","AM",1,"1_AM","January"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.237,"ok","January","1","2","AM",1,"1_AM","January"
2,68,"68.A1",1,"AMF","So","A",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"ok","February","1","2","AM",1,"1_AM","February"
2,68,"68.A1",1,"AMF","So","B",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.056,"no_stone","February","1","2","AM",1,"1_AM","February"
2,68,"68.A1",1,"AMF","So","C",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,"ok","February","1","2","AM",1,"1_AM","February"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,"ok","March","2","2","AM",2,"2_AM","March"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0,"ok","March","2","2","AM",2,"2_AM","March"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0,0.151,NA,NA,NA,0,"ok","March","2","2","AM",2,"2_AM","March"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.012,"ok","April","2","2","AM",2,"2_AM","April"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0.131,0.041,NA,NA,NA,0.044,"ok","April","2","2","AM",2,"2_AM","April"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0,0.274,NA,NA,NA,0,"ok","April","2","2","AM",2,"2_AM","April"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0.237,0.565,NA,NA,NA,0,"ok","May","2","2","AM",2,"2_AM","May"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0,0.23,NA,NA,NA,0,"ok","May","2","2","AM",2,"2_AM","May"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0,0.149,NA,NA,NA,0,"ok","May","2","2","AM",2,"2_AM","May"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0.336,3.471,NA,NA,NA,0,"ok","June","2","2","AM",2,"2_AM","June"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0,1.147,NA,NA,NA,0,"ok","June","2","2","AM",2,"2_AM","June"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0.132,2.271,NA,NA,NA,0,"ok","June","2","2","AM",2,"2_AM","June"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0.387,13.55,NA,NA,NA,0.089,"ok","July","2","2","AM",2,"2_AM","July"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0.69,8.24,NA,NA,NA,NA,"ok","July","2","2","AM",2,"2_AM","July"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0.07,10.24,NA,NA,NA,NA,"ok","July","2","2","AM",2,"2_AM","July"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,1.384,6.03,NA,NA,NA,0.776,"ok","August","2","2","AM",2,"2_AM","August"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,1.547,6.94,NA,NA,NA,0.226,"ok","August","2","2","AM",2,"2_AM","August"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0.892,5.24,NA,NA,NA,0.749,"ok","August","2","2","AM",2,"2_AM","August"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,1.96,4.64,NA,NA,NA,0.07,"ok","September","2","2","AM",2,"2_AM","September"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,2.8,4.48,NA,NA,NA,0.14,"ok","September","2","2","AM",2,"2_AM","September"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,1.24,6.79,NA,NA,NA,0.58,"ok","September","2","2","AM",2,"2_AM","September"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,40.51,39.68,NA,NA,NA,0.11,"ok","October","2","2","AM",2,"2_AM","October"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,45.34,49.61,NA,NA,NA,0.09,"ok","October","2","2","AM",2,"2_AM","October"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,24.75,45.79,NA,NA,NA,3.44,"ok","October","2","2","AM",2,"2_AM","October"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,6.38,26.14,NA,NA,NA,2.71,"ok","November","2","2","AM",2,"2_AM","November"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,11.77,39.15,NA,NA,NA,7.82,"ok","November","2","2","AM",2,"2_AM","November"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,15.79,37.95,NA,NA,NA,8.75,"ok","November","2","2","AM",2,"2_AM","November"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.12,"ok","December","2","2","AM",2,"2_AM","December"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0.209,0,NA,NA,NA,0.351,"ok","December","2","2","AM",2,"2_AM","December"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0.118,0,NA,NA,NA,0.078,"ok","December","2","2","AM",2,"2_AM","December"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.053,"ok","January","2","2","AM",2,"2_AM","January"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0.062,0,NA,NA,NA,0,"ok","January","2","2","AM",2,"2_AM","January"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.022,"ok","January","2","2","AM",2,"2_AM","January"
2,69,"69.A2",2,"AMF","Fr|Pr","A",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"ok","February","2","2","AM",2,"2_AM","February"
2,69,"69.A2",2,"AMF","Fr|Pr","B",NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,"ok","February","2","2","AM",2,"2_AM","February"
2,69,"69.A2",2,"AMF","Fr|Pr","C",NA,NA,NA,NA,NA,0,0,NA,NA,NA,0.135,"ok","February","2","2","AM",2,"2_AM","February"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.046,0,"ok","March","1","2","EM",1,"1_EM","March"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","March","1","2","EM",1,"1_EM","March"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","March","1","2","EM",1,"1_EM","March"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","April","1","2","EM",1,"1_EM","April"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.102,"ok","April","1","2","EM",1,"1_EM","April"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","April","1","2","EM",1,"1_EM","April"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.276,0.115,"ok","May","1","2","EM",1,"1_EM","May"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.089,0,"ok","May","1","2","EM",1,"1_EM","May"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.611,0.059,"ok","May","1","2","EM",1,"1_EM","May"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,2.473,0.118,"ok","June","1","2","EM",1,"1_EM","June"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.875,0.253,"ok","June","1","2","EM",1,"1_EM","June"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,1.583,0.208,"ok","June","1","2","EM",1,"1_EM","June"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,32.75,NA,"ok","July","1","2","EM",1,"1_EM","July"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,31.04,NA,"ok","July","1","2","EM",1,"1_EM","July"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,29.37,NA,"ok","July","1","2","EM",1,"1_EM","July"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,14.43,0.696,"ok","August","1","2","EM",1,"1_EM","August"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,8.83,0.332,"ok","August","1","2","EM",1,"1_EM","August"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,9.57,0.71,"ok","August","1","2","EM",1,"1_EM","August"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,17.2,NA,"ok","September","1","2","EM",1,"1_EM","September"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,27.69,NA,"ok","September","1","2","EM",1,"1_EM","September"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.5,NA,"ok","September","1","2","EM",1,"1_EM","September"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,67.9,NA,"ok","October","1","2","EM",1,"1_EM","October"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6,NA,"ok","October","1","2","EM",1,"1_EM","October"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,59.8,NA,"ok","October","1","2","EM",1,"1_EM","October"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,20.47,0.22,"ok","November","1","2","EM",1,"1_EM","November"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,16.29,0.09,"ok","November","1","2","EM",1,"1_EM","November"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,21.31,0.06,"ok","November","1","2","EM",1,"1_EM","November"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.197,0,"ok","December","1","2","EM",1,"1_EM","December"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.167,0,"ok","December","1","2","EM",1,"1_EM","December"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","December","1","2","EM",1,"1_EM","December"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","January","1","2","EM",1,"1_EM","January"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","January","1","2","EM",1,"1_EM","January"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"ok","January","1","2","EM",1,"1_EM","January"
2,70,"70.E1",1,"EMF","Ti","A",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"ok","February","1","2","EM",1,"1_EM","February"
2,70,"70.E1",1,"EMF","Ti","B",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"no_stone","February","1","2","EM",1,"1_EM","February"
2,70,"70.E1",1,"EMF","Ti","C",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,"ok","February","1","2","EM",1,"1_EM","February"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.063,2.5,0.09,NA,NA,0.75,NA,NA,0,"ok","March","4","2","EM",4,"4_EM","March"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.097,2.98,0.039,NA,NA,0.404,NA,NA,0,"ok","March","4","2","EM",4,"4_EM","March"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.035,1.15,0,NA,NA,0.261,NA,NA,0,"ok","March","4","2","EM",4,"4_EM","March"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.242,0.216,2.13,NA,NA,0.386,NA,NA,0,"ok","April","4","2","EM",4,"4_EM","April"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.15,0.126,1.21,NA,NA,0.08,NA,NA,0,"ok","April","4","2","EM",4,"4_EM","April"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.104,0.035,1.76,NA,NA,0.082,NA,NA,0,"ok","April","4","2","EM",4,"4_EM","April"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.135,0.023,0.035,NA,NA,0,NA,NA,0,"ok","May","4","2","EM",4,"4_EM","May"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.154,0,0.039,NA,NA,0,NA,NA,0.028,"ok","May","4","2","EM",4,"4_EM","May"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","C",NA,NA,0.285,0.022,0,NA,NA,0,NA,NA,0.016,"ok","May","4","2","EM",4,"4_EM","May"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","A",NA,NA,0.742,0.086,0.032,NA,NA,0,NA,NA,0,"ok","June","4","2","EM",4,"4_EM","June"
2,71,"71.E4",4,"EMF","Be|Ca|Fa|Qu","B",NA,NA,0.6,0.263,0,NA,NA,0,NA,NA,0.109,"ok","June","4","2","EM",4,"4_EM","June"
