"block","plotID","plotName","tree_species_richness","mycorrhizal_type","composition","trapID","contaminants","trap_condition","month","div","blk","myc","sr","sr_myc","month1","species","dryweight","dryweight_corr"
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Betula.pendula",0,0
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Prunus.avium",0,0
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Betula.pendula",0,0
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Prunus.avium",0,0
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-04",2,2,"AM + EM",2,"2_AM + EM","April","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Betula.pendula",0.226,0.452
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Prunus.avium",0.104,0.208
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.125,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Betula.pendula",0.501,1.002
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Prunus.avium",0.074,0.148
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.121,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Betula.pendula",0.448,0.896
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Prunus.avium",0.085,0.17
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.041,"ok","2023-05",2,2,"AM + EM",2,"2_AM + EM","May","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Betula.pendula",0.482,0.964
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Prunus.avium",1.98,3.96
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",0.276,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Betula.pendula",0.553,1.106
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Prunus.avium",1.697,3.394
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.084,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Betula.pendula",0.521,1.042
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Prunus.avium",1.268,2.536
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0,"ok","2023-06",2,2,"AM + EM",2,"2_AM + EM","June","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Betula.pendula",5.8,11.6
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Prunus.avium",9.16,18.32
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Betula.pendula",4.86,9.72
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Prunus.avium",6.92,13.84
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Betula.pendula",10.71,21.42
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Prunus.avium",3.52,7.04
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-07",2,2,"AM + EM",2,"2_AM + EM","July","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Betula.pendula",3.108,6.216
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Prunus.avium",2.77,5.54
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Betula.pendula",1.317,2.634
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Prunus.avium",2.024,4.048
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",0.053,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Betula.pendula",1.436,2.872
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Prunus.avium",3.12,6.24
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",0.414,"ok","2023-08",2,2,"AM + EM",2,"2_AM + EM","August","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Betula.pendula",4.27,8.54
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Prunus.avium",1.97,3.94
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","A",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Betula.pendula",1.59,3.18
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Carpinus.betulus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Fagus.sylvatica",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Fraxinus.excelsior",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Prunus.avium",1.67,3.34
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Quercus.petraea",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Sorbus.aucuparia",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","B",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Tilia.platyphyllos",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Acer.pseudoplatanus",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Aesculus.hippocastanum",NA,NA
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Betula.pendula",1.77,3.54
2,41,"41.AE2",2,"AMF+EMF","Pr|Be","C",NA,"ok","2023-09",2,2,"AM + EM",2,"2_AM + EM","September","Carpinus.betulus",NA,NA
